timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617130543536,172,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130543766,132,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130543960,137,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130544173,159,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130544406,151,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130544632,143,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130544850,159,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130545069,140,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130545286,164,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130545506,138,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130545728,151,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130545945,133,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130546141,142,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130546361,172,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130546586,146,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130546794,140,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130546999,153,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130547223,151,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130547430,141,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130547642,149,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130547858,156,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130548079,139,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130548289,148,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130548502,140,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130548715,161,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130548941,155,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130549155,146,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130549372,189,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130549619,163,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130549843,155,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130550069,148,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130550285,164,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130550520,168,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130550736,151,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130550960,160,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130551189,139,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130551391,141,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130551600,161,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130551831,152,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130552050,143,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130552256,140,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130552478,147,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130552690,141,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
