189,18:44:44.413,Thread Group 1-1,WebDriver click mail,682,Success,63264,0,0,0
19,18:42:47.278,Thread Group 1-1,WebDriver click mail,655,Success,63208,0,0,0
190,18:44:45.139,Thread Group 1-1,WebDriver click mail,675,Success,63258,0,0,0
191,18:44:45.863,Thread Group 1-1,WebDriver click mail,677,Success,63254,0,0,0
192,18:44:46.588,Thread Group 1-1,WebDriver click mail,661,Success,63250,0,0,0
193,18:44:47.297,Thread Group 1-1,WebDriver click mail,641,Success,63266,0,0,0
194,18:44:47.965,Thread Group 1-1,WebDriver click mail,628,Success,63245,0,0,0
195,18:44:48.638,Thread Group 1-1,WebDriver click mail,650,Success,63264,0,0,0
196,18:44:49.336,Thread Group 1-1,WebDriver click mail,652,Success,63258,0,0,0
197,18:44:50.034,Thread Group 1-1,WebDriver click mail,643,Success,63261,0,0,0
198,18:44:50.721,Thread Group 1-1,WebDriver click mail,641,Success,63267,0,0,0
199,18:44:51.407,Thread Group 1-1,WebDriver home page,596,Success,63309,0,0,0
2,18:42:35.332,Thread Group 1-1,WebDriver click mail,678,Success,63280,0,0,0
20,18:42:47.981,Thread Group 1-1,WebDriver click mail,627,Success,63232,0,0,0
200,18:44:52.070,Thread Group 1-1,WebDriver click mail,688,Success,63317,0,0,0
201,18:44:52.789,Thread Group 1-1,WebDriver click mail,680,Success,63312,0,0,0
202,18:44:53.516,Thread Group 1-1,WebDriver click mail,671,Success,63309,0,0,0
203,18:44:54.234,Thread Group 1-1,WebDriver click mail,655,Success,63355,0,0,0
204,18:44:54.936,Thread Group 1-1,WebDriver click mail,646,Success,63312,0,0,0
205,18:44:55.628,Thread Group 1-1,WebDriver click mail,631,Success,63316,0,0,0
206,18:44:56.307,Thread Group 1-1,WebDriver click mail,648,Success,63310,0,0,0
207,18:44:56.996,Thread Group 1-1,WebDriver click mail,632,Success,63320,0,0,0
208,18:44:57.674,Thread Group 1-1,WebDriver click mail,643,Success,63355,0,0,0
209,18:44:58.361,Thread Group 1-1,WebDriver click mail,640,Success,63313,0,0,0
21,18:42:48.647,Thread Group 1-1,WebDriver click mail,618,Success,63209,0,0,0
210,18:44:59.047,Thread Group 1-1,WebDriver home page,602,Success,63197,0,0,0
211,18:44:59.701,Thread Group 1-1,WebDriver click mail,676,Success,63200,0,0,0
212,18:45:00.416,Thread Group 1-1,WebDriver click mail,673,Success,63198,0,0,0
213,18:45:01.134,Thread Group 1-1,WebDriver click mail,653,Success,63191,0,0,0
214,18:45:01.835,Thread Group 1-1,WebDriver click mail,656,Success,63206,0,0,0
215,18:45:02.536,Thread Group 1-1,WebDriver click mail,651,Success,63195,0,0,0
216,18:45:03.225,Thread Group 1-1,WebDriver click mail,640,Success,63194,0,0,0
217,18:45:03.904,Thread Group 1-1,WebDriver click mail,648,Success,63195,0,0,0
218,18:45:04.598,Thread Group 1-1,WebDriver click mail,637,Success,63202,0,0,0
219,18:45:05.282,Thread Group 1-1,WebDriver click mail,643,Success,63186,0,0,0
22,18:42:49.297,Thread Group 1-1,WebDriver click mail,630,Success,63222,0,0,0
220,18:45:05.972,Thread Group 1-1,WebDriver click mail,643,Success,63188,0,0,0
23,18:42:49.974,Thread Group 1-1,WebDriver home page,597,Success,63178,0,0,0
24,18:42:50.613,Thread Group 1-1,WebDriver click mail,691,Success,63165,0,0,0
25,18:42:51.353,Thread Group 1-1,WebDriver click mail,670,Success,63171,0,0,0
26,18:42:52.073,Thread Group 1-1,WebDriver click mail,689,Success,63164,0,0,0
27,18:42:52.813,Thread Group 1-1,WebDriver click mail,672,Success,63166,0,0,0
28,18:42:53.534,Thread Group 1-1,WebDriver click mail,656,Success,63172,0,0,0
29,18:42:54.239,Thread Group 1-1,WebDriver click mail,660,Success,63175,0,0,0
3,18:42:36.060,Thread Group 1-1,WebDriver click mail,692,Success,63276,0,0,0
30,18:42:54.947,Thread Group 1-1,WebDriver click mail,640,Success,63165,0,0,0
31,18:42:55.632,Thread Group 1-1,WebDriver click mail,652,Success,63187,0,0,0
32,18:42:56.334,Thread Group 1-1,WebDriver click mail,644,Success,63166,0,0,0
33,18:42:57.027,Thread Group 1-1,WebDriver click mail,647,Success,63160,0,0,0
34,18:42:57.722,Thread Group 1-1,WebDriver home page,602,Success,63303,0,0,0
35,18:42:58.376,Thread Group 1-1,WebDriver click mail,696,Success,63281,0,0,0
36,18:42:59.120,Thread Group 1-1,WebDriver click mail,703,Success,63296,0,0,0
37,18:42:59.870,Thread Group 1-1,WebDriver click mail,680,Success,63293,0,0,0
38,18:43:00.600,Thread Group 1-1,WebDriver click mail,663,Success,63291,0,0,0
39,18:43:01.310,Thread Group 1-1,WebDriver click mail,662,Success,63290,0,0,0
4,18:42:36.801,Thread Group 1-1,WebDriver click mail,685,Success,63260,0,0,0
40,18:43:02.021,Thread Group 1-1,WebDriver click mail,640,Success,63328,0,0,0
41,18:43:02.711,Thread Group 1-1,WebDriver click mail,650,Success,63301,0,0,0
42,18:43:03.411,Thread Group 1-1,WebDriver click mail,636,Success,63303,0,0,0
43,18:43:04.094,Thread Group 1-1,WebDriver click mail,640,Success,63305,0,0,0
44,18:43:04.783,Thread Group 1-1,WebDriver click mail,642,Success,63303,0,0,0
45,18:43:05.473,Thread Group 1-1,WebDriver home page,601,Success,63197,0,0,0
46,18:43:06.125,Thread Group 1-1,WebDriver click mail,690,Success,63206,0,0,0
47,18:43:06.856,Thread Group 1-1,WebDriver click mail,696,Success,63198,0,0,0
48,18:43:07.594,Thread Group 1-1,WebDriver click mail,671,Success,63207,0,0,0
49,18:43:08.317,Thread Group 1-1,WebDriver click mail,675,Success,63197,0,0,0
5,18:42:37.536,Thread Group 1-1,WebDriver click mail,652,Success,63277,0,0,0
50,18:43:09.042,Thread Group 1-1,WebDriver click mail,624,Success,63207,0,0,0
51,18:43:09.692,Thread Group 1-1,WebDriver click mail,633,Success,63213,0,0,0
52,18:43:10.375,Thread Group 1-1,WebDriver click mail,658,Success,63237,0,0,0
53,18:43:11.082,Thread Group 1-1,WebDriver click mail,641,Success,63216,0,0,0
54,18:43:11.771,Thread Group 1-1,WebDriver click mail,646,Success,63199,0,0,0
55,18:43:12.465,Thread Group 1-1,WebDriver click mail,631,Success,63197,0,0,0
56,18:43:13.146,Thread Group 1-1,WebDriver home page,602,Success,63362,0,0,0
57,18:43:13.795,Thread Group 1-1,WebDriver click mail,705,Success,63386,0,0,0
58,18:43:14.548,Thread Group 1-1,WebDriver click mail,669,Success,63356,0,0,0
59,18:43:15.265,Thread Group 1-1,WebDriver click mail,690,Success,63363,0,0,0
6,18:42:38.238,Thread Group 1-1,WebDriver click mail,668,Success,63266,0,0,0
60,18:43:16.001,Thread Group 1-1,WebDriver click mail,656,Success,63371,0,0,0
61,18:43:16.704,Thread Group 1-1,WebDriver click mail,647,Success,63376,0,0,0
62,18:43:17.399,Thread Group 1-1,WebDriver click mail,648,Success,63372,0,0,0
63,18:43:18.085,Thread Group 1-1,WebDriver click mail,636,Success,63362,0,0,0
64,18:43:18.769,Thread Group 1-1,WebDriver click mail,655,Success,63370,0,0,0
65,18:43:19.466,Thread Group 1-1,WebDriver click mail,620,Success,63365,0,0,0
66,18:43:20.135,Thread Group 1-1,WebDriver click mail,650,Success,63364,0,0,0
67,18:43:20.835,Thread Group 1-1,WebDriver home page,602,Success,63141,0,0,0
68,18:43:21.482,Thread Group 1-1,WebDriver click mail,723,Success,63151,0,0,0
69,18:43:22.249,Thread Group 1-1,WebDriver click mail,700,Success,63138,0,0,0
7,18:42:38.955,Thread Group 1-1,WebDriver click mail,654,Success,63285,0,0,0
70,18:43:22.997,Thread Group 1-1,WebDriver click mail,678,Success,63135,0,0,0
71,18:43:23.720,Thread Group 1-1,WebDriver click mail,652,Success,63142,0,0,0
72,18:43:24.420,Thread Group 1-1,WebDriver click mail,648,Success,63151,0,0,0
73,18:43:25.095,Thread Group 1-1,WebDriver click mail,638,Success,63135,0,0,0
74,18:43:25.771,Thread Group 1-1,WebDriver click mail,651,Success,63142,0,0,0
75,18:43:26.469,Thread Group 1-1,WebDriver click mail,87,Success,63142,0,0,0
76,18:43:26.598,Thread Group 1-1,WebDriver click mail,633,Success,63135,0,0,0
77,18:43:27.283,Thread Group 1-1,WebDriver click mail,629,Success,63139,0,0,0
78,18:43:27.962,Thread Group 1-1,WebDriver home page,604,Success,63157,0,0,0
79,18:43:28.616,Thread Group 1-1,WebDriver click mail,703,Success,63165,0,0,0
8,18:42:39.659,Thread Group 1-1,WebDriver click mail,639,Success,63280,0,0,0
80,18:43:29.370,Thread Group 1-1,WebDriver click mail,678,Success,63176,0,0,0
81,18:43:30.090,Thread Group 1-1,WebDriver click mail,683,Success,63171,0,0,0
82,18:43:30.819,Thread Group 1-1,WebDriver click mail,674,Success,63162,0,0,0
83,18:43:31.541,Thread Group 1-1,WebDriver click mail,658,Success,63172,0,0,0
84,18:43:32.248,Thread Group 1-1,WebDriver click mail,652,Success,63159,0,0,0
85,18:43:32.950,Thread Group 1-1,WebDriver click mail,641,Success,63164,0,0,0
86,18:43:33.640,Thread Group 1-1,WebDriver click mail,645,Success,63166,0,0,0
87,18:43:34.330,Thread Group 1-1,WebDriver click mail,643,Success,63169,0,0,0
88,18:43:35.021,Thread Group 1-1,WebDriver click mail,641,Success,63171,0,0,0
89,18:43:35.703,Thread Group 1-1,WebDriver home page,598,Success,63259,0,0,0
9,18:42:40.325,Thread Group 1-1,WebDriver click mail,625,Success,63274,0,0,0
90,18:43:36.349,Thread Group 1-1,WebDriver click mail,706,Success,63230,0,0,0
91,18:43:37.099,Thread Group 1-1,WebDriver click mail,676,Success,63221,0,0,0
92,18:43:37.819,Thread Group 1-1,WebDriver click mail,665,Success,63257,0,0,0
93,18:43:38.529,Thread Group 1-1,WebDriver click mail,672,Success,63232,0,0,0
94,18:43:39.248,Thread Group 1-1,WebDriver click mail,627,Success,63240,0,0,0
95,18:43:39.902,Thread Group 1-1,WebDriver click mail,635,Success,63230,0,0,0
96,18:43:40.576,Thread Group 1-1,WebDriver click mail,651,Success,63242,0,0,0
97,18:43:41.275,Thread Group 1-1,WebDriver click mail,651,Success,63238,0,0,0
,,,,"646,830275229358",,,,,
