143,18:48:29.058,Thread Group 1-1,WebDriver click mail,65,Success,44092,0,0,0
144,18:48:29.150,Thread Group 1-1,WebDriver home page,601,Success,44157,0,0,0
145,18:48:29.797,Thread Group 1-1,WebDriver click mail,98,Success,44158,0,0,0
146,18:48:29.934,Thread Group 1-1,WebDriver click mail,90,Success,44153,0,0,0
147,18:48:30.061,Thread Group 1-1,WebDriver click mail,79,Success,44147,0,0,0
148,18:48:30.180,Thread Group 1-1,WebDriver click mail,75,Success,44157,0,0,0
149,18:48:30.288,Thread Group 1-1,WebDriver click mail,68,Success,44175,0,0,0
15,18:48:08.766,Thread Group 1-1,WebDriver click mail,83,Success,44158,0,0,0
150,18:48:30.397,Thread Group 1-1,WebDriver click mail,72,Success,44161,0,0,0
151,18:48:30.510,Thread Group 1-1,WebDriver click mail,80,Success,44159,0,0,0
152,18:48:30.630,Thread Group 1-1,WebDriver click mail,88,Success,44175,0,0,0
153,18:48:30.757,Thread Group 1-1,WebDriver click mail,93,Success,44157,0,0,0
154,18:48:30.892,Thread Group 1-1,WebDriver click mail,81,Success,44175,0,0,0
155,18:48:31.018,Thread Group 1-1,WebDriver home page,608,Success,44055,0,0,0
156,18:48:31.668,Thread Group 1-1,WebDriver click mail,85,Success,44051,0,0,0
157,18:48:31.785,Thread Group 1-1,WebDriver click mail,64,Success,44058,0,0,0
158,18:48:31.875,Thread Group 1-1,WebDriver click mail,67,Success,44060,0,0,0
159,18:48:31.971,Thread Group 1-1,WebDriver click mail,44,Success,44060,0,0,0
16,18:48:08.889,Thread Group 1-1,WebDriver click mail,81,Success,44143,0,0,0
160,18:48:32.052,Thread Group 1-1,WebDriver click mail,76,Success,44067,0,0,0
161,18:48:32.167,Thread Group 1-1,WebDriver click mail,86,Success,44063,0,0,0
162,18:48:32.282,Thread Group 1-1,WebDriver click mail,78,Success,44058,0,0,0
163,18:48:32.400,Thread Group 1-1,WebDriver click mail,66,Success,44052,0,0,0
164,18:48:32.491,Thread Group 1-1,WebDriver click mail,64,Success,44056,0,0,0
165,18:48:32.585,Thread Group 1-1,WebDriver click mail,63,Success,44067,0,0,0
166,18:48:32.676,Thread Group 1-1,WebDriver home page,602,Success,44063,0,0,0
167,18:48:33.325,Thread Group 1-1,WebDriver click mail,90,Success,44062,0,0,0
168,18:48:33.446,Thread Group 1-1,WebDriver click mail,67,Success,44092,0,0,0
169,18:48:33.537,Thread Group 1-1,WebDriver click mail,59,Success,44076,0,0,0
17,18:48:09.007,Thread Group 1-1,WebDriver click mail,68,Success,44190,0,0,0
170,18:48:33.627,Thread Group 1-1,WebDriver click mail,67,Success,44082,0,0,0
171,18:48:33.723,Thread Group 1-1,WebDriver click mail,67,Success,44072,0,0,0
172,18:48:33.857,Thread Group 1-1,WebDriver click mail,75,Success,44076,0,0,0
173,18:48:33.972,Thread Group 1-1,WebDriver click mail,70,Success,44081,0,0,0
174,18:48:34.081,Thread Group 1-1,WebDriver click mail,70,Success,44097,0,0,0
175,18:48:34.179,Thread Group 1-1,WebDriver click mail,71,Success,44067,0,0,0
176,18:48:34.280,Thread Group 1-1,WebDriver click mail,69,Success,44066,0,0,0
177,18:48:34.380,Thread Group 1-1,WebDriver home page,608,Success,44119,0,0,0
178,18:48:35.033,Thread Group 1-1,WebDriver click mail,91,Success,44123,0,0,0
179,18:48:35.156,Thread Group 1-1,WebDriver click mail,65,Success,44114,0,0,0
18,18:48:09.103,Thread Group 1-1,WebDriver click mail,67,Success,44156,0,0,0
180,18:48:35.247,Thread Group 1-1,WebDriver click mail,73,Success,44144,0,0,0
181,18:48:35.347,Thread Group 1-1,WebDriver click mail,67,Success,44121,0,0,0
182,18:48:35.443,Thread Group 1-1,WebDriver click mail,75,Success,44120,0,0,0
183,18:48:35.561,Thread Group 1-1,WebDriver click mail,86,Success,44110,0,0,0
184,18:48:35.690,Thread Group 1-1,WebDriver click mail,77,Success,44119,0,0,0
185,18:48:35.795,Thread Group 1-1,WebDriver click mail,72,Success,44119,0,0,0
186,18:48:35.909,Thread Group 1-1,WebDriver click mail,91,Success,44126,0,0,0
187,18:48:36.029,Thread Group 1-1,WebDriver click mail,74,Success,44119,0,0,0
188,18:48:36.143,Thread Group 1-1,WebDriver home page,609,Success,44079,0,0,0
189,18:48:36.775,Thread Group 1-1,WebDriver click mail,63,Success,44083,0,0,0
19,18:48:09.198,Thread Group 1-1,WebDriver click mail,72,Success,44186,0,0,0
190,18:48:36.863,Thread Group 1-1,WebDriver click mail,72,Success,44076,0,0,0
191,18:48:36.963,Thread Group 1-1,WebDriver click mail,67,Success,44089,0,0,0
192,18:48:37.059,Thread Group 1-1,WebDriver click mail,89,Success,44087,0,0,0
193,18:48:37.190,Thread Group 1-1,WebDriver click mail,68,Success,44079,0,0,0
194,18:48:37.298,Thread Group 1-1,WebDriver click mail,94,Success,44101,0,0,0
195,18:48:37.432,Thread Group 1-1,WebDriver click mail,89,Success,44088,0,0,0
196,18:48:37.563,Thread Group 1-1,WebDriver click mail,93,Success,44084,0,0,0
197,18:48:37.685,Thread Group 1-1,WebDriver click mail,69,Success,44095,0,0,0
198,18:48:37.785,Thread Group 1-1,WebDriver click mail,74,Success,44087,0,0,0
199,18:48:37.893,Thread Group 1-1,WebDriver home page,612,Success,44013,0,0,0
2,18:48:06.605,Thread Group 1-1,WebDriver click mail,124,Success,44304,0,0,0
20,18:48:09.301,Thread Group 1-1,WebDriver click mail,70,Success,44149,0,0,0
200,18:48:38.552,Thread Group 1-1,WebDriver click mail,94,Success,44028,0,0,0
201,18:48:38.687,Thread Group 1-1,WebDriver click mail,72,Success,44027,0,0,0
202,18:48:38.787,Thread Group 1-1,WebDriver click mail,65,Success,44003,0,0,0
203,18:48:38.883,Thread Group 1-1,WebDriver click mail,67,Success,44016,0,0,0
204,18:48:38.982,Thread Group 1-1,WebDriver click mail,94,Success,44016,0,0,0
205,18:48:39.119,Thread Group 1-1,WebDriver click mail,82,Success,44018,0,0,0
206,18:48:39.239,Thread Group 1-1,WebDriver click mail,73,Success,44020,0,0,0
207,18:48:39.340,Thread Group 1-1,WebDriver click mail,69,Success,44013,0,0,0
208,18:48:39.452,Thread Group 1-1,WebDriver click mail,85,Success,44031,0,0,0
209,18:48:39.576,Thread Group 1-1,WebDriver click mail,74,Success,44017,0,0,0
21,18:48:09.414,Thread Group 1-1,WebDriver click mail,64,Success,44169,0,0,0
210,18:48:39.690,Thread Group 1-1,WebDriver home page,613,Success,44114,0,0,0
211,18:48:40.350,Thread Group 1-1,WebDriver click mail,82,Success,44114,0,0,0
212,18:48:40.462,Thread Group 1-1,WebDriver click mail,64,Success,44124,0,0,0
213,18:48:40.552,Thread Group 1-1,WebDriver click mail,60,Success,44122,0,0,0
214,18:48:40.638,Thread Group 1-1,WebDriver click mail,70,Success,44114,0,0,0
215,18:48:40.736,Thread Group 1-1,WebDriver click mail,69,Success,44115,0,0,0
216,18:48:40.842,Thread Group 1-1,WebDriver click mail,83,Success,44121,0,0,0
217,18:48:40.965,Thread Group 1-1,WebDriver click mail,77,Success,44112,0,0,0
218,18:48:41.082,Thread Group 1-1,WebDriver click mail,70,Success,44112,0,0,0
219,18:48:41.191,Thread Group 1-1,WebDriver click mail,63,Success,44128,0,0,0
22,18:48:09.507,Thread Group 1-1,WebDriver click mail,64,Success,44149,0,0,0
220,18:48:41.290,Thread Group 1-1,WebDriver click mail,71,Success,44120,0,0,0
23,18:48:09.597,Thread Group 1-1,WebDriver home page,600,Success,44010,0,0,0
24,18:48:10.241,Thread Group 1-1,WebDriver click mail,79,Success,44025,0,0,0
25,18:48:10.357,Thread Group 1-1,WebDriver click mail,69,Success,44016,0,0,0
26,18:48:10.453,Thread Group 1-1,WebDriver click mail,65,Success,44028,0,0,0
27,18:48:10.550,Thread Group 1-1,WebDriver click mail,68,Success,44016,0,0,0
28,18:48:10.656,Thread Group 1-1,WebDriver click mail,85,Success,44026,0,0,0
29,18:48:10.785,Thread Group 1-1,WebDriver click mail,73,Success,44022,0,0,0
3,18:48:06.764,Thread Group 1-1,WebDriver click mail,80,Success,44289,0,0,0
30,18:48:10.886,Thread Group 1-1,WebDriver click mail,70,Success,44027,0,0,0
31,18:48:10.985,Thread Group 1-1,WebDriver click mail,64,Success,44025,0,0,0
32,18:48:11.077,Thread Group 1-1,WebDriver click mail,64,Success,44016,0,0,0
33,18:48:11.185,Thread Group 1-1,WebDriver click mail,88,Success,44017,0,0,0
34,18:48:11.317,Thread Group 1-1,WebDriver home page,614,Success,44091,0,0,0
35,18:48:11.970,Thread Group 1-1,WebDriver click mail,68,Success,44091,0,0,0
36,18:48:12.062,Thread Group 1-1,WebDriver click mail,35,Success,44091,0,0,0
37,18:48:12.122,Thread Group 1-1,WebDriver click mail,63,Success,44091,0,0,0
38,18:48:12.216,Thread Group 1-1,WebDriver click mail,74,Success,44101,0,0,0
39,18:48:12.318,Thread Group 1-1,WebDriver click mail,67,Success,44091,0,0,0
4,18:48:06.872,Thread Group 1-1,WebDriver click mail,68,Success,44252,0,0,0
40,18:48:12.425,Thread Group 1-1,WebDriver click mail,89,Success,44090,0,0,0
41,18:48:12.556,Thread Group 1-1,WebDriver click mail,69,Success,44089,0,0,0
42,18:48:12.668,Thread Group 1-1,WebDriver click mail,80,Success,44126,0,0,0
43,18:48:12.790,Thread Group 1-1,WebDriver click mail,92,Success,44089,0,0,0
44,18:48:12.922,Thread Group 1-1,WebDriver click mail,76,Success,44081,0,0,0
45,18:48:13.027,Thread Group 1-1,WebDriver home page,600,Success,44134,0,0,0
46,18:48:13.673,Thread Group 1-1,WebDriver click mail,86,Success,44149,0,0,0
47,18:48:13.804,Thread Group 1-1,WebDriver click mail,63,Success,44138,0,0,0
48,18:48:13.896,Thread Group 1-1,WebDriver click mail,65,Success,44150,0,0,0
49,18:48:13.991,Thread Group 1-1,WebDriver click mail,66,Success,44154,0,0,0
5,18:48:06.969,Thread Group 1-1,WebDriver click mail,72,Success,44278,0,0,0
50,18:48:14.094,Thread Group 1-1,WebDriver click mail,101,Success,44142,0,0,0
51,18:48:14.235,Thread Group 1-1,WebDriver click mail,69,Success,44171,0,0,0
52,18:48:14.331,Thread Group 1-1,WebDriver click mail,71,Success,44134,0,0,0
53,18:48:14.444,Thread Group 1-1,WebDriver click mail,83,Success,44140,0,0,0
54,18:48:14.566,Thread Group 1-1,WebDriver click mail,81,Success,44138,0,0,0
55,18:48:14.690,Thread Group 1-1,WebDriver click mail,69,Success,44136,0,0,0
56,18:48:14.791,Thread Group 1-1,WebDriver home page,603,Success,44056,0,0,0
57,18:48:15.441,Thread Group 1-1,WebDriver click mail,89,Success,44080,0,0,0
58,18:48:15.574,Thread Group 1-1,WebDriver click mail,68,Success,44059,0,0,0
59,18:48:15.671,Thread Group 1-1,WebDriver click mail,62,Success,44061,0,0,0
6,18:48:07.071,Thread Group 1-1,WebDriver click mail,100,Success,44272,0,0,0
60,18:48:15.760,Thread Group 1-1,WebDriver click mail,69,Success,44058,0,0,0
61,18:48:15.857,Thread Group 1-1,WebDriver click mail,71,Success,44048,0,0,0
62,18:48:15.967,Thread Group 1-1,WebDriver click mail,89,Success,44082,0,0,0
63,18:48:16.093,Thread Group 1-1,WebDriver click mail,91,Success,44056,0,0,0
64,18:48:16.225,Thread Group 1-1,WebDriver click mail,69,Success,44082,0,0,0
65,18:48:16.335,Thread Group 1-1,WebDriver click mail,89,Success,44055,0,0,0
66,18:48:16.459,Thread Group 1-1,WebDriver click mail,82,Success,44052,0,0,0
67,18:48:16.581,Thread Group 1-1,WebDriver home page,606,Success,44140,0,0,0
68,18:48:17.232,Thread Group 1-1,WebDriver click mail,89,Success,44151,0,0,0
69,18:48:17.360,Thread Group 1-1,WebDriver click mail,87,Success,44150,0,0,0
7,18:48:07.214,Thread Group 1-1,WebDriver click mail,79,Success,44269,0,0,0
70,18:48:17.487,Thread Group 1-1,WebDriver click mail,70,Success,44158,0,0,0
71,18:48:17.585,Thread Group 1-1,WebDriver click mail,64,Success,44152,0,0,0
72,18:48:17.675,Thread Group 1-1,WebDriver click mail,60,Success,44158,0,0,0
73,18:48:17.768,Thread Group 1-1,WebDriver click mail,68,Success,44147,0,0,0
74,18:48:17.878,Thread Group 1-1,WebDriver click mail,93,Success,44140,0,0,0
75,18:48:18.010,Thread Group 1-1,WebDriver click mail,85,Success,44147,0,0,0
76,18:48:18.138,Thread Group 1-1,WebDriver click mail,92,Success,44149,0,0,0
77,18:48:18.270,Thread Group 1-1,WebDriver click mail,73,Success,44143,0,0,0
78,18:48:18.370,Thread Group 1-1,WebDriver home page,609,Success,44142,0,0,0
79,18:48:19.019,Thread Group 1-1,WebDriver click mail,80,Success,44145,0,0,0
8,18:48:07.323,Thread Group 1-1,WebDriver click mail,69,Success,44297,0,0,0
80,18:48:19.131,Thread Group 1-1,WebDriver click mail,71,Success,44150,0,0,0
81,18:48:19.231,Thread Group 1-1,WebDriver click mail,43,Success,44150,0,0,0
82,18:48:19.302,Thread Group 1-1,WebDriver click mail,58,Success,44141,0,0,0
83,18:48:19.389,Thread Group 1-1,WebDriver click mail,69,Success,44153,0,0,0
84,18:48:19.500,Thread Group 1-1,WebDriver click mail,87,Success,44151,0,0,0
85,18:48:19.625,Thread Group 1-1,WebDriver click mail,84,Success,44140,0,0,0
86,18:48:19.738,Thread Group 1-1,WebDriver click mail,71,Success,44172,0,0,0
87,18:48:19.850,Thread Group 1-1,WebDriver click mail,95,Success,44161,0,0,0
88,18:48:20.010,Thread Group 1-1,WebDriver click mail,88,Success,44141,0,0,0
89,18:48:20.139,Thread Group 1-1,WebDriver home page,601,Success,44166,0,0,0
9,18:48:07.423,Thread Group 1-1,WebDriver click mail,59,Success,44269,0,0,0
90,18:48:20.787,Thread Group 1-1,WebDriver click mail,89,Success,44187,0,0,0
91,18:48:20.916,Thread Group 1-1,WebDriver click mail,85,Success,44180,0,0,0
92,18:48:21.039,Thread Group 1-1,WebDriver click mail,90,Success,44179,0,0,0
93,18:48:21.169,Thread Group 1-1,WebDriver click mail,85,Success,44166,0,0,0
94,18:48:21.295,Thread Group 1-1,WebDriver click mail,77,Success,44168,0,0,0
95,18:48:21.415,Thread Group 1-1,WebDriver click mail,63,Success,44168,0,0,0
96,18:48:21.517,Thread Group 1-1,WebDriver click mail,97,Success,44177,0,0,0
97,18:48:21.660,Thread Group 1-1,WebDriver click mail,72,Success,44174,0,0,0
98,18:48:21.769,Thread Group 1-1,WebDriver click mail,89,Success,44176,0,0,0
99,18:48:21.902,Thread Group 1-1,WebDriver click mail,78,Success,44173,0,0,0
,,,,"125,768181818182",,,,,
