timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617102042562,431,WebDriver home page,200,OK,Thread Group 1-1,text,true,,16294,0,1,1,http://localhost:8888/ma_iLv1r9G6CVWGszEmaruD,0,0,0
1617102043081,168,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,76315,0,1,1,http://localhost:8888/ma_KFusdXw4NQCRgd4aTISi,0,0,0
1617102043332,113,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16280,0,1,1,http://localhost:8888/ma_X8HTrrV46Zx7mJ2fyDBp,0,0,0
1617102043498,103,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16270,0,1,1,http://localhost:8888/ma_tDla4ehEq5keRQAoy9At,0,0,0
1617102043655,103,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16076,0,1,1,http://localhost:8888/ma_KRR5hwz4Cy2Yg3kRYu6w,0,0,0
1617102043800,93,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16067,0,1,1,http://localhost:8888/ma_oHhIAP0c2bT7zY657CQ1,0,0,0
1617102043938,120,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16053,0,1,1,http://localhost:8888/ma_1FTC44MU32YH8rAEQD6V,0,0,0
1617102044110,99,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16060,0,1,1,http://localhost:8888/ma_lOBdHcqnLqEtKr4Cy4QP,0,0,0
1617102044258,86,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16067,0,1,1,http://localhost:8888/ma_oHhIAP0c2bT7zY657CQ1,0,0,0
1617102044392,86,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16083,0,1,1,http://localhost:8888/ma_3TwS1xnv4YnLEnPdLz2M,0,0,0
1617102044517,131,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,76312,0,1,1,http://localhost:8888/ma_DncyL9toZS5IH8puPxoJ,0,0,0
1617102044703,190,WebDriver home page,200,OK,Thread Group 1-1,text,true,,16294,0,1,1,http://localhost:8888/ma_iLv1r9G6CVWGszEmaruD,0,0,0
1617102044938,102,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16270,0,1,1,http://localhost:8888/ma_tDla4ehEq5keRQAoy9At,0,0,0
1617102045086,104,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16277,0,1,1,http://localhost:8888/ma_CR5eFb6wMNIliWZxeejG,0,0,0
1617102045237,102,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16280,0,1,1,http://localhost:8888/ma_AedNFQJPQUgmTUcD0o8o,0,0,0
1617102045384,74,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16280,0,1,1,http://localhost:8888/ma_AedNFQJPQUgmTUcD0o8o,0,0,0
1617102045489,246,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,39164,0,1,1,http://localhost:8888/ma_AExVgicKl70sH0M26hfe,0,0,0
1617102045795,92,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16313,0,1,1,http://localhost:8888/ma_xAfJ8i9ssKQt7hpvBQU4,0,0,0
1617102045927,97,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16063,0,1,1,http://localhost:8888/ma_T1l7u8izNYTbQ575ISK9,0,0,0
1617102046059,125,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,76313,0,1,1,http://localhost:8888/ma_8iuFiRtthMoomeGnLBT5,0,0,0
1617102046233,86,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,16277,0,1,1,http://localhost:8888/ma_ykcXY8G70ZOIab7a5ucT,0,0,0
1617102046360,118,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,76326,0,1,1,http://localhost:8888/ma_Uz6o256q4GPoTvWlSP2F,0,0,0
1617102046528,158,WebDriver home page,200,OK,Thread Group 1-1,text,true,,16294,0,1,1,http://localhost:8888/ma_iLv1r9G6CVWGszEmaruD,0,0,0
1617102046725,110,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,76321,0,1,1,http://localhost:8888/ma_MclFll4KMObDKbAq5vxu,0,0,0
1617102046922,127,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,76315,0,1,1,http://localhost:8888/ma_KFusdXw4NQCRgd4aTISi,0,0,0
1617102047100,101,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,39164,0,1,1,http://localhost:8888/ma_AExVgicKl70sH0M26hfe,0,0,0
1617102047270,111,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,76321,0,1,1,http://localhost:8888/ma_MclFll4KMObDKbAq5vxu,0,0,0
