FCP,TTFB,LCP,FID
264,33,321.949,2.0700000022770837
264,33,321.949,2.0700000022770837
264,33,321.949,2.0700000022770837
264,33,321.949,2.0700000022770837
264,33,321.949,2.0700000022770837
264,33,321.949,2.0700000022770837
264,33,321.949,2.0700000022770837
264,33,321.949,2.0700000022770837
264,33,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837
122.43000000307802,5.3299999999580905,321.949,2.0700000022770837

