timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617183261692,369,WebDriver home page,200,OK,Thread Group 1-1,text,true,,14206,0,1,1,http://localhost:8888/ma_fAHVTTOcco8qIpqYCePm,0,0,0
1617183262097,147,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,74237,0,1,1,http://localhost:8888/ma_9305WgDjojOZ4fMW77vO,0,0,0
1617183262300,74,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,74245,0,1,1,http://localhost:8888/ma_SWeWuMYBWQrPplYH6HaQ,0,0,0
1617183262413,84,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,14206,0,1,1,http://localhost:8888/ma_fAHVTTOcco8qIpqYCePm,0,0,0
1617183262531,91,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,14006,0,1,1,http://localhost:8888/ma_mDq9GWwZog8KWU2M56wH,0,0,0
1617183262655,222,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,37091,0,1,1,http://localhost:8888/ma_k1rDtjAvcBtSANpKWiRA,0,0,0
1617183262932,77,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,14203,0,1,1,http://localhost:8888/ma_XXXN3qVTiyzYhLY5IYv6,0,0,0
1617183263039,86,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,13990,0,1,1,http://localhost:8888/ma_lwRkdaNyx4NhZRO2vjaD,0,0,0
1617183263160,91,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,37090,0,1,1,http://localhost:8888/ma_hgu8BYJmcoHN2Mt9wQhC,0,0,0
1617183263289,97,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,14206,0,1,1,http://localhost:8888/ma_lSk8hSaTyPAGFOljPzi9,0,0,0
1617183263419,88,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,13982,0,1,1,http://localhost:8888/ma_kSwosGB6m4HvqUjqKcBg,0,0,0
1617183263545,99,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,74239,0,1,1,http://localhost:8888/ma_KIbH6m3zn9jDsplC2KfO,0,0,0
1617183263719,85,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,14220,0,1,1,http://localhost:8888/ma_fZI8DB0Zkq1S0DYD2UWd,0,0,0
1617183263839,78,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,14208,0,1,1,http://localhost:8888/ma_ikp43Pgz4lwSqJYCo55L,0,0,0
1617183263951,85,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,14214,0,1,1,http://localhost:8888/ma_1m3AnZjJCjl52urcbMUv,0,0,0
1617183264067,87,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,14220,0,1,1,http://localhost:8888/ma_fZI8DB0Zkq1S0DYD2UWd,0,0,0
1617183264194,94,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,14201,0,1,1,http://localhost:8888/ma_09xb2DhxisLF6BTM8rPA,0,0,0
1617183264325,103,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,37089,0,1,1,http://localhost:8888/ma_G2bwqXFDfKxhhDoGtts7,0,0,0
1617183264465,76,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,14204,0,1,1,http://localhost:8888/ma_j8kfyoJwnM3bqQ5faykl,0,0,0
1617183264575,110,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,74241,0,1,1,http://localhost:8888/ma_V3XzBWcjQyqWC36zNuOV,0,0,0
1617183264740,86,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,13993,0,1,1,http://localhost:8888/ma_XxxGOpzu3QDLlz2Omr8z,0,0,0
1617183264863,78,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,13978,0,1,1,http://localhost:8888/ma_ANp7lRbfOoLmx1DKqFW3,0,0,0
1617183264975,90,WebDriver click mail,200,OK,Thread Group 1-1,text,true,,37087,0,1,1,http://localhost:8888/ma_AtvLd6f8rCZs5KXrKvg9,0,0,0
